Country,Region_Name,Region_Type,Reference_Date,Population,Area_km2,Data_Source,Notes
Netherlands,O,Province,2011-01-01,1134465,3319.0,citypopulation.de,
Netherlands,O,Province,2021-01-01,1166533,3319.0,citypopulation.de,
Netherlands,O,Province,2026-01-01,1202369,3319.0,citypopulation.de,
Netherlands,U,Province,2001-01-01,1143653,1485.0,citypopulation.de,
Netherlands,U,Province,2011-01-01,1262828,1485.0,citypopulation.de,
Netherlands,U,Province,2021-01-01,1361153,1485.0,citypopulation.de,
Netherlands,U,Province,2026-01-01,1415322,1485.0,citypopulation.de,
Netherlands,Z,Province,2001-01-01,374912,1782.0,citypopulation.de,
Netherlands,Z,Province,2011-01-01,381530,1782.0,citypopulation.de,
Netherlands,Z,Province,2021-01-01,385400,1782.0,citypopulation.de,
Netherlands,Z,Province,2026-01-01,394514,1782.0,citypopulation.de,
Netherlands,Z-H,Province,2001-01-01,3385680,2700.0,citypopulation.de,
Netherlands,Z-H,Province,2011-01-01,3494290,2700.0,citypopulation.de,
Netherlands,Z-H,Province,2021-01-01,3726050,2700.0,citypopulation.de,
Netherlands,Z-H,Province,2026-01-01,3882709,2700.0,citypopulation.de,
Netherlands,NLD,Province,2001-01-01,15985538,33647.0,citypopulation.de,
Netherlands,NLD,Province,2011-01-01,16655799,33647.0,citypopulation.de,
Netherlands,NLD,Province,2021-01-01,17475415,33647.0,citypopulation.de,
Netherlands,NLD,Province,2026-01-01,18131238,33647.0,citypopulation.de,
Sweden,BLE,County,1990-12-31,150564,2931.0,citypopulation.de,
Sweden,BLE,County,1995-12-31,152737,2931.0,citypopulation.de,
Sweden,BLE,County,2000-12-31,150392,2931.0,citypopulation.de,
Sweden,BLE,County,2005-12-31,150696,2931.0,citypopulation.de,
Sweden,BLE,County,2010-12-31,153227,2931.0,citypopulation.de,
Sweden,BLE,County,2015-12-31,156253,2931.0,citypopulation.de,
Sweden,BLE,County,2020-12-31,159056,2931.0,citypopulation.de,
Sweden,BLE,County,2023-12-31,157973,2931.0,citypopulation.de,
Sweden,DAL,County,1990-12-31,289067,28030.0,citypopulation.de,
Sweden,DAL,County,1995-12-31,289956,28030.0,citypopulation.de,
Sweden,DAL,County,2000-12-31,278259,28030.0,citypopulation.de,
Sweden,DAL,County,2005-12-31,275755,28030.0,citypopulation.de,
Sweden,DAL,County,2010-12-31,277047,28030.0,citypopulation.de,
Sweden,DAL,County,2015-12-31,281028,28030.0,citypopulation.de,
Sweden,DAL,County,2020-12-31,287676,28030.0,citypopulation.de,
Sweden,DAL,County,2023-12-31,287253,28030.0,citypopulation.de,
Sweden,GÄV,County,1990-12-31,289294,18113.0,citypopulation.de,
Sweden,GÄV,County,1995-12-31,288509,18113.0,citypopulation.de,
Sweden,GÄV,County,2000-12-31,279262,18113.0,citypopulation.de,
Sweden,GÄV,County,2005-12-31,275994,18113.0,citypopulation.de,
Sweden,GÄV,County,2010-12-31,276508,18113.0,citypopulation.de,
Sweden,GÄV,County,2015-12-31,281815,18113.0,citypopulation.de,
Sweden,GÄV,County,2020-12-31,287502,18113.0,citypopulation.de,
Sweden,GÄV,County,2023-12-31,285642,18113.0,citypopulation.de,
Sweden,GOT,County,1990-12-31,57108,3134.0,citypopulation.de,
Sweden,GOT,County,1995-12-31,58120,3134.0,citypopulation.de,
Sweden,GOT,County,2000-12-31,57313,3134.0,citypopulation.de,
Sweden,GOT,County,2005-12-31,57488,3134.0,citypopulation.de,
Sweden,GOT,County,2010-12-31,57269,3134.0,citypopulation.de,
Sweden,GOT,County,2015-12-31,57391,3134.0,citypopulation.de,
Sweden,GOT,County,2020-12-31,60124,3134.0,citypopulation.de,
Sweden,GOT,County,2023-12-31,61029,3134.0,citypopulation.de,
Sweden,HAL,County,1990-12-31,254725,5427.0,citypopulation.de,
Sweden,HAL,County,1995-12-31,269338,5427.0,citypopulation.de,
Sweden,HAL,County,2000-12-31,275004,5427.0,citypopulation.de,
Sweden,HAL,County,2005-12-31,285868,5427.0,citypopulation.de,
Sweden,HAL,County,2010-12-31,299484,5427.0,citypopulation.de,
Sweden,HAL,County,2015-12-31,314784,5427.0,citypopulation.de,
Sweden,HAL,County,2020-12-31,336748,5427.0,citypopulation.de,
Sweden,HAL,County,2023-12-31,343746,5427.0,citypopulation.de,
Sweden,JÄM,County,1990-12-31,135726,48935.0,citypopulation.de,
Sweden,JÄM,County,1995-12-31,135584,48935.0,citypopulation.de,
Sweden,JÄM,County,2000-12-31,129566,48935.0,citypopulation.de,
Sweden,JÄM,County,2005-12-31,127028,48935.0,citypopulation.de,
Sweden,JÄM,County,2010-12-31,126691,48935.0,citypopulation.de,
Sweden,JÄM,County,2015-12-31,127376,48935.0,citypopulation.de,
Sweden,JÄM,County,2020-12-31,131155,48935.0,citypopulation.de,
Sweden,JÄM,County,2023-12-31,132572,48935.0,citypopulation.de,
Sweden,JÖN,County,1990-12-31,308290,10436.0,citypopulation.de,
Sweden,JÖN,County,1995-12-31,329595,10436.0,citypopulation.de,
Sweden,JÖN,County,2000-12-31,327829,10436.0,citypopulation.de,
Sweden,JÖN,County,2005-12-31,330179,10436.0,citypopulation.de,
Sweden,JÖN,County,2010-12-31,336866,10436.0,citypopulation.de,
Sweden,JÖN,County,2015-12-31,347837,10436.0,citypopulation.de,
Sweden,JÖN,County,2020-12-31,365010,10436.0,citypopulation.de,
Sweden,JÖN,County,2023-12-31,368856,10436.0,citypopulation.de,
Sweden,KAL,County,1990-12-31,241102,11160.0,citypopulation.de,
Sweden,KAL,County,1995-12-31,243372,11160.0,citypopulation.de,
Sweden,KAL,County,2000-12-31,235391,11160.0,citypopulation.de,
Sweden,KAL,County,2005-12-31,233944,11160.0,citypopulation.de,
Sweden,KAL,County,2010-12-31,233536,11160.0,citypopulation.de,
Sweden,KAL,County,2015-12-31,237679,11160.0,citypopulation.de,
Sweden,KAL,County,2020-12-31,246010,11160.0,citypopulation.de,
Sweden,KAL,County,2023-12-31,246667,11160.0,citypopulation.de,
Sweden,KRO,County,1990-12-31,177882,8423.0,citypopulation.de,
Sweden,KRO,County,1995-12-31,180377,8423.0,citypopulation.de,
Sweden,KRO,County,2000-12-31,176639,8423.0,citypopulation.de,
Sweden,KRO,County,2005-12-31,178443,8423.0,citypopulation.de,
Sweden,KRO,County,2010-12-31,183940,8423.0,citypopulation.de,
Sweden,KRO,County,2015-12-31,191369,8423.0,citypopulation.de,
Sweden,KRO,County,2020-12-31,202263,8423.0,citypopulation.de,
Sweden,KRO,County,2023-12-31,203686,8423.0,citypopulation.de,
Sweden,NOR,County,1990-12-31,263735,97242.0,citypopulation.de,
Sweden,NOR,County,1995-12-31,266011,97242.0,citypopulation.de,
Sweden,NOR,County,2000-12-31,256238,97242.0,citypopulation.de,
Sweden,NOR,County,2005-12-31,251740,97242.0,citypopulation.de,
Sweden,NOR,County,2010-12-31,248609,97242.0,citypopulation.de,
Sweden,NOR,County,2015-12-31,249733,97242.0,citypopulation.de,
Sweden,NOR,County,2020-12-31,249614,97242.0,citypopulation.de,
Sweden,NOR,County,2023-12-31,248480,97242.0,citypopulation.de,
Sweden,ÖRE,County,1990-12-31,272513,8504.0,citypopulation.de,
Sweden,ÖRE,County,1995-12-31,276417,8504.0,citypopulation.de,
Sweden,ÖRE,County,2000-12-31,273615,8504.0,citypopulation.de,
Sweden,ÖRE,County,2005-12-31,274121,8504.0,citypopulation.de,
Sweden,ÖRE,County,2010-12-31,280230,8504.0,citypopulation.de,
Sweden,ÖRE,County,2015-12-31,291012,8504.0,citypopulation.de,
Sweden,ÖRE,County,2020-12-31,305643,8504.0,citypopulation.de,
Sweden,ÖRE,County,2023-12-31,308116,8504.0,citypopulation.de,
Sweden,ÖST,County,1990-12-31,403011,10557.0,citypopulation.de,
Sweden,ÖST,County,1995-12-31,416443,10557.0,citypopulation.de,
Sweden,ÖST,County,2000-12-31,411345,10557.0,citypopulation.de,
Sweden,ÖST,County,2005-12-31,416303,10557.0,citypopulation.de,
Sweden,ÖST,County,2010-12-31,429642,10557.0,citypopulation.de,
Sweden,ÖST,County,2015-12-31,445661,10557.0,citypopulation.de,
Sweden,ÖST,County,2020-12-31,467158,10557.0,citypopulation.de,
Sweden,ÖST,County,2023-12-31,472298,10557.0,citypopulation.de,
Sweden,SKA,County,1990-12-31,1068587,10965.0,citypopulation.de,
Sweden,SKA,County,1995-12-31,1111731,10965.0,citypopulation.de,
Sweden,SKA,County,2000-12-31,1129424,10965.0,citypopulation.de,
Sweden,SKA,County,2005-12-31,1169464,10965.0,citypopulation.de,
Sweden,SKA,County,2010-12-31,1243329,10965.0,citypopulation.de,
Sweden,SKA,County,2015-12-31,1303627,10965.0,citypopulation.de,
Sweden,SKA,County,2020-12-31,1389336,10965.0,citypopulation.de,
Sweden,SKA,County,2023-12-31,1421781,10965.0,citypopulation.de,
Sweden,SÖD,County,1990-12-31,255636,6072.0,citypopulation.de,
Sweden,SÖD,County,1995-12-31,258700,6072.0,citypopulation.de,
Sweden,SÖD,County,2000-12-31,256033,6072.0,citypopulation.de,
Sweden,SÖD,County,2005-12-31,261895,6072.0,citypopulation.de,
Sweden,SÖD,County,2010-12-31,270738,6072.0,citypopulation.de,
Sweden,SÖD,County,2015-12-31,283712,6072.0,citypopulation.de,
Sweden,SÖD,County,2020-12-31,299401,6072.0,citypopulation.de,
Sweden,SÖD,County,2023-12-31,301944,6072.0,citypopulation.de,
Sweden,STO,County,1990-12-31,1641669,6514.0,citypopulation.de,
Sweden,STO,County,1995-12-31,1725756,6514.0,citypopulation.de,
Sweden,STO,County,2000-12-31,1823210,6514.0,citypopulation.de,
Sweden,STO,County,2005-12-31,1889945,6514.0,citypopulation.de,
Sweden,STO,County,2010-12-31,2054343,6514.0,citypopulation.de,
Sweden,STO,County,2015-12-31,2231439,6514.0,citypopulation.de,
Sweden,STO,County,2020-12-31,2391990,6514.0,citypopulation.de,
Sweden,STO,County,2023-12-31,2454821,6514.0,citypopulation.de,
Sweden,UPP,County,1990-12-31,282430,8189.0,citypopulation.de,
Sweden,UPP,County,1995-12-31,302419,8189.0,citypopulation.de,
Sweden,UPP,County,2000-12-31,307849,8189.0,citypopulation.de,
Sweden,UPP,County,2005-12-31,318001,8189.0,citypopulation.de,
Sweden,UPP,County,2010-12-31,335882,8189.0,citypopulation.de,
Sweden,UPP,County,2015-12-31,354164,8189.0,citypopulation.de,
Sweden,UPP,County,2020-12-31,388394,8189.0,citypopulation.de,
Sweden,UPP,County,2023-12-31,404589,8189.0,citypopulation.de,
Sweden,VÄR,County,1990-12-31,283110,17519.0,citypopulation.de,
Sweden,VÄR,County,1995-12-31,284011,17519.0,citypopulation.de,
Sweden,VÄR,County,2000-12-31,275003,17519.0,citypopulation.de,
Sweden,VÄR,County,2005-12-31,273288,17519.0,citypopulation.de,
Sweden,VÄR,County,2010-12-31,273265,17519.0,citypopulation.de,
Sweden,VÄR,County,2015-12-31,275904,17519.0,citypopulation.de,
Sweden,VÄR,County,2020-12-31,282885,17519.0,citypopulation.de,
Sweden,VÄR,County,2023-12-31,283548,17519.0,citypopulation.de,
Sweden,VÄS,County,1990-12-31,251968,54664.0,citypopulation.de,
Sweden,VÄS,County,1995-12-31,260472,54664.0,citypopulation.de,
Sweden,VÄS,County,2000-12-31,255640,54664.0,citypopulation.de,
Sweden,VÄS,County,2005-12-31,257652,54664.0,citypopulation.de,
Sweden,VÄS,County,2010-12-31,259286,54664.0,citypopulation.de,
Sweden,VÄS,County,2015-12-31,263378,54664.0,citypopulation.de,
Sweden,VÄS,County,2020-12-31,273192,54664.0,citypopulation.de,
Sweden,VÄS,County,2023-12-31,278729,54664.0,citypopulation.de,
Sweden,VNL,County,1990-12-31,261155,21548.0,citypopulation.de,
Sweden,VNL,County,1995-12-31,258290,21548.0,citypopulation.de,
Sweden,VNL,County,2000-12-31,246903,21548.0,citypopulation.de,
Sweden,VNL,County,2005-12-31,243736,21548.0,citypopulation.de,
Sweden,VNL,County,2010-12-31,242625,21548.0,citypopulation.de,
Sweden,VNL,County,2015-12-31,243897,21548.0,citypopulation.de,
Sweden,VNL,County,2020-12-31,244554,21548.0,citypopulation.de,
Sweden,VNL,County,2023-12-31,242148,21548.0,citypopulation.de,
Sweden,VML,County,1990-12-31,244892,5117.0,citypopulation.de,
Sweden,VML,County,1995-12-31,247157,5117.0,citypopulation.de,
Sweden,VML,County,2000-12-31,243236,5117.0,citypopulation.de,
Sweden,VML,County,2005-12-31,247757,5117.0,citypopulation.de,
Sweden,VML,County,2010-12-31,252756,5117.0,citypopulation.de,
Sweden,VML,County,2015-12-31,264276,5117.0,citypopulation.de,
Sweden,VML,County,2020-12-31,277141,5117.0,citypopulation.de,
Sweden,VML,County,2023-12-31,280813,5117.0,citypopulation.de,
Sweden,VGÖ,County,1990-12-31,1458166,23800.0,citypopulation.de,
Sweden,VGÖ,County,1995-12-31,1482501,23800.0,citypopulation.de,
Sweden,VGÖ,County,2000-12-31,1494641,23800.0,citypopulation.de,
Sweden,VGÖ,County,2005-12-31,1528455,23800.0,citypopulation.de,
Sweden,VGÖ,County,2010-12-31,1580297,23800.0,citypopulation.de,
Sweden,VGÖ,County,2015-12-31,1648682,23800.0,citypopulation.de,
Sweden,VGÖ,County,2020-12-31,1734443,23800.0,citypopulation.de,
Sweden,VGÖ,County,2023-12-31,1767016,23800.0,citypopulation.de,
Sweden,SWE,County,1990-12-31,8590630,407284.0,citypopulation.de,
Sweden,SWE,County,1995-12-31,8837496,407284.0,citypopulation.de,
Sweden,SWE,County,2000-12-31,8882792,407284.0,citypopulation.de,
Sweden,SWE,County,2005-12-31,9047752,407284.0,citypopulation.de,
Sweden,SWE,County,2010-12-31,9415570,407284.0,citypopulation.de,
Sweden,SWE,County,2015-12-31,9851017,407284.0,citypopulation.de,
Sweden,SWE,County,2020-12-31,10379295,407284.0,citypopulation.de,
Sweden,SWE,County,2023-12-31,10551707,407284.0,citypopulation.de,
Poland,DOL,Voivodeship,2002-05-20,2907212,19948.0,citypopulation.de,
Poland,DOL,Voivodeship,2011-03-31,2915238,19948.0,citypopulation.de,
Poland,DOL,Voivodeship,2021-03-31,2904894,19948.0,citypopulation.de,
Poland,DOL,Voivodeship,2023-12-31,2879271,19948.0,citypopulation.de,
Poland,KUJ,Voivodeship,2002-05-20,2069321,17970.0,citypopulation.de,
Poland,KUJ,Voivodeship,2011-03-31,2097634,17970.0,citypopulation.de,
Poland,KUJ,Voivodeship,2021-03-31,2027261,17970.0,citypopulation.de,
Poland,KUJ,Voivodeship,2023-12-31,1996003,17970.0,citypopulation.de,
Poland,LOD,Voivodeship,2002-05-20,2612890,18219.0,citypopulation.de,
Poland,LOD,Voivodeship,2011-03-31,2538677,18219.0,citypopulation.de,
Poland,LOD,Voivodeship,2021-03-31,2410286,18219.0,citypopulation.de,
Poland,LOD,Voivodeship,2023-12-31,2362519,18219.0,citypopulation.de,
Poland,LUB,Voivodeship,2002-05-20,2199054,25122.0,citypopulation.de,
Poland,LUB,Voivodeship,2011-03-31,2175700,25122.0,citypopulation.de,
Poland,LUB,Voivodeship,2021-03-31,2052340,25122.0,citypopulation.de,
Poland,LUB,Voivodeship,2023-12-31,2011047,25122.0,citypopulation.de,
Poland,LBU,Voivodeship,2002-05-20,1008954,13989.0,citypopulation.de,
Poland,LBU,Voivodeship,2011-03-31,1022843,13989.0,citypopulation.de,
Poland,LBU,Voivodeship,2021-03-31,991213,13989.0,citypopulation.de,
Poland,LBU,Voivodeship,2023-12-31,975023,13989.0,citypopulation.de,
Poland,MAL,Voivodeship,2002-05-20,3240730,15190.0,citypopulation.de,
Poland,MAL,Voivodeship,2011-03-31,3337471,15190.0,citypopulation.de,
Poland,MAL,Voivodeship,2021-03-31,3432295,15190.0,citypopulation.de,
Poland,MAL,Voivodeship,2023-12-31,3429632,15190.0,citypopulation.de,
Poland,MAZ,Voivodeship,2002-05-20,5124018,35560.0,citypopulation.de,
Poland,MAZ,Voivodeship,2011-03-31,5268660,35560.0,citypopulation.de,
Poland,MAZ,Voivodeship,2021-03-31,5514699,35560.0,citypopulation.de,
Poland,MAZ,Voivodeship,2023-12-31,5510527,35560.0,citypopulation.de,
Poland,OPO,Voivodeship,2002-05-20,1065043,9412.0,citypopulation.de,
Poland,OPO,Voivodeship,2011-03-31,1016213,9412.0,citypopulation.de,
Poland,OPO,Voivodeship,2021-03-31,954133,9412.0,citypopulation.de,
Poland,OPO,Voivodeship,2023-12-31,936725,9412.0,citypopulation.de,
Poland,PDK,Voivodeship,2002-05-20,2095515,17844.0,citypopulation.de,
Poland,PDK,Voivodeship,2011-03-31,2127285,17844.0,citypopulation.de,
Poland,PDK,Voivodeship,2021-03-31,2093360,17844.0,citypopulation.de,
Poland,PDK,Voivodeship,2023-12-31,2071676,17844.0,citypopulation.de,
Poland,POD,Voivodeship,2002-05-20,1208606,20186.0,citypopulation.de,
Poland,POD,Voivodeship,2011-03-31,1202365,20186.0,citypopulation.de,
Poland,POD,Voivodeship,2021-03-31,1154283,20186.0,citypopulation.de,
Poland,POD,Voivodeship,2023-12-31,1138216,20186.0,citypopulation.de,
Poland,POM,Voivodeship,2002-05-20,2179900,18293.0,citypopulation.de,
Poland,POM,Voivodeship,2011-03-31,2276176,18293.0,citypopulation.de,
Poland,POM,Voivodeship,2021-03-31,2357320,18293.0,citypopulation.de,
Poland,POM,Voivodeship,2023-12-31,2359573,18293.0,citypopulation.de,
Poland,SLA,Voivodeship,2002-05-20,4742874,12331.0,citypopulation.de,
Poland,SLA,Voivodeship,2011-03-31,4630364,12331.0,citypopulation.de,
Poland,SLA,Voivodeship,2021-03-31,4402950,12331.0,citypopulation.de,
Poland,SLA,Voivodeship,2023-12-31,4320130,12331.0,citypopulation.de,
Poland,SWI,Voivodeship,2002-05-20,1297477,11708.0,citypopulation.de,
Poland,SWI,Voivodeship,2011-03-31,1280727,11708.0,citypopulation.de,
Poland,SWI,Voivodeship,2021-03-31,1196557,11708.0,citypopulation.de,
Poland,SWI,Voivodeship,2023-12-31,1168499,11708.0,citypopulation.de,
Poland,WAR,Voivodeship,2002-05-20,1428357,24192.0,citypopulation.de,
Poland,WAR,Voivodeship,2011-03-31,1452147,24192.0,citypopulation.de,
Poland,WAR,Voivodeship,2021-03-31,1382232,24192.0,citypopulation.de,
Poland,WAR,Voivodeship,2023-12-31,1357910,24192.0,citypopulation.de,
Poland,WIE,Voivodeship,2002-05-20,3351915,29826.0,citypopulation.de,
Poland,WIE,Voivodeship,2011-03-31,3447441,29826.0,citypopulation.de,
Poland,WIE,Voivodeship,2021-03-31,3504579,29826.0,citypopulation.de,
Poland,WIE,Voivodeship,2023-12-31,3487973,29826.0,citypopulation.de,
Poland,ZAC,Voivodeship,2002-05-20,1698214,22897.0,citypopulation.de,
Poland,ZAC,Voivodeship,2011-03-31,1722883,22897.0,citypopulation.de,
Poland,ZAC,Voivodeship,2021-03-31,1657716,22897.0,citypopulation.de,
Poland,ZAC,Voivodeship,2023-12-31,1631784,22897.0,citypopulation.de,
Poland,POL,Voivodeship,2002-05-20,38230080,312685.0,citypopulation.de,
Poland,POL,Voivodeship,2011-03-31,38511824,312685.0,citypopulation.de,
Poland,POL,Voivodeship,2021-03-31,38036118,312685.0,citypopulation.de,
Poland,POL,Voivodeship,2023-12-31,37636508,312685.0,citypopulation.de,
Turkey,Adana,Province,1990-10-21,1549233,13915.0,citypopulation.de,
Turkey,Adana,Province,2000-10-22,1849478,13915.0,citypopulation.de,
Turkey,Adana,Province,2011-11-02,2102375,13915.0,citypopulation.de,
Turkey,Adana,Province,2017-12-31,2216475,13915.0,citypopulation.de,
Turkey,Adana,Province,2022-12-31,2274106,13915.0,citypopulation.de,
Turkey,Adıyaman,Province,1990-10-21,510827,7033.0,citypopulation.de,
Turkey,Adıyaman,Province,2000-10-22,623811,7033.0,citypopulation.de,
Turkey,Adıyaman,Province,2011-11-02,594163,7033.0,citypopulation.de,
Turkey,Adıyaman,Province,2017-12-31,615076,7033.0,citypopulation.de,
Turkey,Adıyaman,Province,2022-12-31,635169,7033.0,citypopulation.de,
Turkey,Afyonkarahisar(Afyon),Province,1990-10-21,738979,14314.0,citypopulation.de,
Turkey,Afyonkarahisar(Afyon),Province,2000-10-22,812416,14314.0,citypopulation.de,
Turkey,Afyonkarahisar(Afyon),Province,2011-11-02,701461,14314.0,citypopulation.de,
Turkey,Afyonkarahisar(Afyon),Province,2017-12-31,715693,14314.0,citypopulation.de,
Turkey,Afyonkarahisar(Afyon),Province,2022-12-31,747555,14314.0,citypopulation.de,
Turkey,Ağrı,Province,1990-10-21,437093,11470.0,citypopulation.de,
Turkey,Ağrı,Province,2000-10-22,528744,11470.0,citypopulation.de,
Turkey,Ağrı,Province,2011-11-02,553241,11470.0,citypopulation.de,
Turkey,Ağrı,Province,2017-12-31,536285,11470.0,citypopulation.de,
Turkey,Ağrı,Province,2022-12-31,510626,11470.0,citypopulation.de,
Turkey,Aksaray,Province,1990-10-21,330569,7570.0,citypopulation.de,
Turkey,Aksaray,Province,2000-10-22,396084,7570.0,citypopulation.de,
Turkey,Aksaray,Province,2011-11-02,379163,7570.0,citypopulation.de,
Turkey,Aksaray,Province,2017-12-31,402404,7570.0,citypopulation.de,
Turkey,Aksaray,Province,2022-12-31,433055,7570.0,citypopulation.de,
Turkey,Amasya,Province,1990-10-21,359265,5690.0,citypopulation.de,
Turkey,Amasya,Province,2000-10-22,365231,5690.0,citypopulation.de,
Turkey,Amasya,Province,2011-11-02,323331,5690.0,citypopulation.de,
Turkey,Amasya,Province,2017-12-31,329888,5690.0,citypopulation.de,
Turkey,Amasya,Province,2022-12-31,338267,5690.0,citypopulation.de,
Turkey,Ankara,Province,1990-10-21,3236378,24521.0,citypopulation.de,
Turkey,Ankara,Province,2000-10-22,4007860,24521.0,citypopulation.de,
Turkey,Ankara,Province,2011-11-02,4868418,24521.0,citypopulation.de,
Turkey,Ankara,Province,2017-12-31,5445026,24521.0,citypopulation.de,
Turkey,Ankara,Province,2022-12-31,5782285,24521.0,citypopulation.de,
Turkey,Antalya,Province,1990-10-21,1132211,20723.0,citypopulation.de,
Turkey,Antalya,Province,2000-10-22,1719751,20723.0,citypopulation.de,
Turkey,Antalya,Province,2011-11-02,2035563,20723.0,citypopulation.de,
Turkey,Antalya,Province,2017-12-31,2364396,20723.0,citypopulation.de,
Turkey,Antalya,Province,2022-12-31,2688004,20723.0,citypopulation.de,
Turkey,Ardahan,Province,1990-10-21,163731,4842.0,citypopulation.de,
Turkey,Ardahan,Province,2000-10-22,133756,4842.0,citypopulation.de,
Turkey,Ardahan,Province,2011-11-02,107776,4842.0,citypopulation.de,
Turkey,Ardahan,Province,2017-12-31,97096,4842.0,citypopulation.de,
Turkey,Ardahan,Province,2022-12-31,92481,4842.0,citypopulation.de,
Turkey,Artvin,Province,1990-10-21,212833,7367.0,citypopulation.de,
Turkey,Artvin,Province,2000-10-22,191934,7367.0,citypopulation.de,
Turkey,Artvin,Province,2011-11-02,166177,7367.0,citypopulation.de,
Turkey,Artvin,Province,2017-12-31,166143,7367.0,citypopulation.de,
Turkey,Artvin,Province,2022-12-31,169403,7367.0,citypopulation.de,
Turkey,Aydın,Province,1990-10-21,824816,7851.0,citypopulation.de,
Turkey,Aydın,Province,2000-10-22,950757,7851.0,citypopulation.de,
Turkey,Aydın,Province,2011-11-02,999131,7851.0,citypopulation.de,
Turkey,Aydın,Province,2017-12-31,1080839,7851.0,citypopulation.de,
Turkey,Aydın,Province,2022-12-31,1148241,7851.0,citypopulation.de,
Turkey,Balıkesir,Province,1990-10-21,974274,14299.0,citypopulation.de,
Turkey,Balıkesir,Province,2000-10-22,1076347,14299.0,citypopulation.de,
Turkey,Balıkesir,Province,2011-11-02,1155216,14299.0,citypopulation.de,
Turkey,Balıkesir,Province,2017-12-31,1204824,14299.0,citypopulation.de,
Turkey,Balıkesir,Province,2022-12-31,1257590,14299.0,citypopulation.de,
Turkey,Bartın,Province,1990-10-21,205834,2080.0,citypopulation.de,
Turkey,Bartın,Province,2000-10-22,184178,2080.0,citypopulation.de,
Turkey,Bartın,Province,2011-11-02,187129,2080.0,citypopulation.de,
Turkey,Bartın,Province,2017-12-31,193577,2080.0,citypopulation.de,
Turkey,Bartın,Province,2022-12-31,203351,2080.0,citypopulation.de,
Turkey,Batman,Province,1990-10-21,344121,4659.0,citypopulation.de,
Turkey,Batman,Province,2000-10-22,456734,4659.0,citypopulation.de,
Turkey,Batman,Province,2011-11-02,520883,4659.0,citypopulation.de,
Turkey,Batman,Province,2017-12-31,585252,4659.0,citypopulation.de,
Turkey,Batman,Province,2022-12-31,634491,4659.0,citypopulation.de,
Turkey,Bayburt,Province,1990-10-21,107330,3739.0,citypopulation.de,
Turkey,Bayburt,Province,2000-10-22,97358,3739.0,citypopulation.de,
Turkey,Bayburt,Province,2011-11-02,76859,3739.0,citypopulation.de,
Turkey,Bayburt,Province,2017-12-31,80417,3739.0,citypopulation.de,
Turkey,Bayburt,Province,2022-12-31,84241,3739.0,citypopulation.de,
Turkey,Bilecik,Province,1990-10-21,175797,4302.0,citypopulation.de,
Turkey,Bilecik,Province,2000-10-22,194326,4302.0,citypopulation.de,
Turkey,Bilecik,Province,2011-11-02,203157,4302.0,citypopulation.de,
Turkey,Bilecik,Province,2017-12-31,221693,4302.0,citypopulation.de,
Turkey,Bilecik,Province,2022-12-31,228673,4302.0,citypopulation.de,
Turkey,Bingöl,Province,1990-10-21,249074,8253.0,citypopulation.de,
Turkey,Bingöl,Province,2000-10-22,253739,8253.0,citypopulation.de,
Turkey,Bingöl,Province,2011-11-02,261276,8253.0,citypopulation.de,
Turkey,Bingöl,Province,2017-12-31,273354,8253.0,citypopulation.de,
Turkey,Bingöl,Province,2022-12-31,282556,8253.0,citypopulation.de,
Turkey,Bitlis,Province,1990-10-21,330115,7021.0,citypopulation.de,
Turkey,Bitlis,Province,2000-10-22,388678,7021.0,citypopulation.de,
Turkey,Bitlis,Province,2011-11-02,336226,7021.0,citypopulation.de,
Turkey,Bitlis,Province,2017-12-31,341474,7021.0,citypopulation.de,
Turkey,Bitlis,Province,2022-12-31,353988,7021.0,citypopulation.de,
Turkey,Bolu,Province,1990-10-21,262919,8320.0,citypopulation.de,
Turkey,Bolu,Province,2000-10-22,270654,8320.0,citypopulation.de,
Turkey,Bolu,Province,2011-11-02,276976,8320.0,citypopulation.de,
Turkey,Bolu,Province,2017-12-31,303184,8320.0,citypopulation.de,
Turkey,Bolu,Province,2022-12-31,320824,8320.0,citypopulation.de,
Turkey,Burdur,Province,1990-10-21,254899,6840.0,citypopulation.de,
Turkey,Burdur,Province,2000-10-22,256803,6840.0,citypopulation.de,
Turkey,Burdur,Province,2011-11-02,250984,6840.0,citypopulation.de,
Turkey,Burdur,Province,2017-12-31,264779,6840.0,citypopulation.de,
Turkey,Burdur,Province,2022-12-31,273799,6840.0,citypopulation.de,
Turkey,Bursa,Province,1990-10-21,1596161,10422.0,citypopulation.de,
Turkey,Bursa,Province,2000-10-22,2125140,10422.0,citypopulation.de,
Turkey,Bursa,Province,2011-11-02,2640128,10422.0,citypopulation.de,
Turkey,Bursa,Province,2017-12-31,2936803,10422.0,citypopulation.de,
Turkey,Bursa,Province,2022-12-31,3194720,10422.0,citypopulation.de,
Turkey,Çanakkale,Province,1990-10-21,432263,9933.0,citypopulation.de,
Turkey,Çanakkale,Province,2000-10-22,464975,9933.0,citypopulation.de,
Turkey,Çanakkale,Province,2011-11-02,489298,9933.0,citypopulation.de,
Turkey,Çanakkale,Province,2017-12-31,530417,9933.0,citypopulation.de,
Turkey,Çanakkale,Province,2022-12-31,559383,9933.0,citypopulation.de,
Turkey,Çankırı,Province,1990-10-21,249344,7490.0,citypopulation.de,
